ID,Type,Negativist,Process,Static,Vortical,Holographic,Causal,Dialectic,Dominant,Creative,Harmonizing,Normalizing
ENFJc_How to Maintain Concentration (for as long as 14 hours!)161,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1657,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?430,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty222,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_OBJECTIVE PERSONALITY ISTJ (MM Si Te BPCS)66,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESFJc_Improve your Vocabulary: Stop saying VERY!18,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Who Are The INFPs?949,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Node.js Tutorials for Beginners |  Part 1 | What is Node JS81,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3040,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_My Minimalist Apartment220,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Who Are The INFPs?791,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health37,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFPc_Name Change and Gratitude5,ENFPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_How to Maintain Concentration (for as long as 14 hours!)149,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Day in the life of a nurse | 12 Hour shift83,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health207,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESFP_Only 1 Out of 10 Engineering Grads Will Work as an Engineer164,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ESTP_Are You Too Selfless?418,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity1,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJ_Marty Lobdell - Study Less Study Smart34,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Who Are The INFPs?961,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!30,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJ_Most important lesson I learned this year (What I know now)82,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2376,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_MY FIRST TIME IN KOREA || INDIAN IN KOREA || things I  ❤️74,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Christmas Gifts from Amazon People ACTUALLY Want (Under $50)20,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3068,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2546",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENTJ_My Minimalist Apartment208,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4707,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4061,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?63,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update289,ISFJc,1,1,0,0,0,0,1,0,0,1,0
INFJc_Why I Love ENTPs!!!!!137,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2220",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Ken Jeong Answers Medical Questions From Twitter | Tech Support | WIRED132,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2410,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_A Video For Introverts5,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISTJc_OBJECTIVE PERSONALITY ISTJ (MM Si Te BPCS)1,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)243,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google14,ISTP_,0,1,1,0,0,1,0,0,0,0,1
"ENTJ_Coding when you don't ""feel"" like it #grindreel193",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_How To Spot An ENTP: Body Language230,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1119,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFPc_DON'T GET FAT IN JAPAN45,ENFPc,1,0,1,0,1,0,0,0,1,0,0
INFJc_How To Spot An ENTP: Body Language79,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISFPc_My Software Engineering Journey19,ISFPc,1,0,1,0,1,0,0,0,0,1,0
INFP_Everything Anthony Mackie Does in a Day | Vanity Fair122,INFP_,0,1,1,0,0,1,0,0,0,0,1
INFP_73 Questions With Taylor Swift | Vogue36,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESTJ_Marty Lobdell - Study Less Study Smart256,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
INFP_Top 10 Differences Between Managers and Leaders74,INFP_,0,1,1,0,0,1,0,0,0,0,1
INFJc_How to start a business in 2 days75,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel187",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_How To Spot An ENTP: Body Language224,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISTP_how hard is it to become a consultant?128,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFPc_DON'T GET FAT IN JAPAN51,ENFPc,1,0,1,0,1,0,0,0,1,0,0
ISFJc_My Favorite Health and Wellness Platforms10,ISFJc,1,1,0,0,0,0,1,0,0,1,0
INFP_Everything Anthony Mackie Does in a Day | Vanity Fair136,INFP_,0,1,1,0,0,1,0,0,0,0,1
INFP_73 Questions With Taylor Swift | Vogue22,INFP_,0,1,1,0,0,1,0,0,0,0,1
INFJc_How to start a business in 2 days61,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJc_How To Be Authentic - Teal Swan -0,ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFP_Top 10 Differences Between Managers and Leaders60,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESTJ_Marty Lobdell - Study Less Study Smart242,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google248,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESTP_Are You Too Selfless?77,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4075,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2234",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_Why I Love ENTPs!!!!!123,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ISTJc_Why you should stop ""improving"" yourself99",ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2404,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Ken Jeong Answers Medical Questions From Twitter | Tech Support | WIRED126,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty578,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)257,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESTJ_Marty Lobdell - Study Less Study Smart20,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!24,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Who Are The INFPs?975,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_MY FIRST TIME IN KOREA || INDIAN IN KOREA || things I  ❤️60,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2362,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Most important lesson I learned this year (What I know now)96,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTP_Christmas Gifts from Amazon People ACTUALLY Want (Under $50)34,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice12,ESTJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2552",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESFJc_Why I left my Data Science Job at FANG (Facebook Amazon Netflix Google)318,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4713,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health23,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJc_Day in the life of a nurse | 12 Hour shift97,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESFP_Only 1 Out of 10 Engineering Grads Will Work as an Engineer170,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ESTJ_Unapologetic Culture88,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTP_Are You Too Selfless?183,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Gaming On Youtube Has Changed142,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Programmer: Reality vs Expectations (Computer Programmer) Part 2145,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INTJ_Mark Cuban’s Guide to Getting Rich | Vanity Fair52,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJ_Switzerland vs USA | Going to the doctor (my experience)80,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTPc_Life As An ENTP98,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ESTJc_How To Be Authentic - Teal Swan -91,ESTJc,1,1,0,0,0,0,1,0,1,0,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.309,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJc_Who Are The INFPs?222,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2835,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically85,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty791,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_You Know Someone is an ISTJ When... (Myers Briggs Personality Type Explained)70,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan304",ISTP_,0,1,1,0,0,1,0,0,0,0,1
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan462",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Who Are The INFPs?544,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Day in the Life of a Mechanical Engineering Student | Engineering Study Abroad90,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3295,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]349,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How Much Does Your Logo Matter? Answer for Bloggers and Online Business Owners33,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJc_How To Be Authentic - Teal Swan -125,ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How to start a business in 2 days238,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity115,ISTPc,0,1,1,0,0,1,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1482,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFP_My Personality and Taking the Test138,ENFP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_How Much Does Your Logo Matter? Answer for Bloggers and Online Business Owners27,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJc_How To Be Authentic - Teal Swan -131,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity101,ISTPc,0,1,1,0,0,1,0,0,0,1,0
INFP_73 Questions With Taylor Swift | Vogue158,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1496,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How to Be Certain That You Are INFJ158,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan476",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Who Are The INFPs?550,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Day in the Life of a Mechanical Engineering Student | Engineering Study Abroad84,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3281,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How To Be Authentic - Teal Swan -85,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4288,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?236,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2821,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_You Know Someone is an ISTJ When... (Myers Briggs Personality Type Explained)64,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty785,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically91,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan310",ISTP_,0,1,1,0,0,1,0,0,0,0,1
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-189,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTP_Christianity's genetic destruction of sexual control49,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Gaming On Youtube Has Changed156,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?197,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Programmer: Reality vs Expectations (Computer Programmer) Part 2151,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INTJ_Mark Cuban’s Guide to Getting Rich | Vanity Fair46,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJ_Switzerland vs USA | Going to the doctor (my experience)94,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]413,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.335,INTJ_,1,1,0,0,0,0,1,0,0,0,1
"ESFJc_How I made $8,000 in THREE weeks of College82",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2809,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba162,ESTP_,1,0,1,0,1,0,0,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan338",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISTJc_My Personality Test Results...173,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESFJc_Why I Haven't Been Posting...112,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESTP_Christianity's genetic destruction of sexual control61,ESTP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_Why I Love ENTPs!!!!!93,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel352",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice582,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Programmer: Reality vs Expectations (Computer Programmer) Part 2179,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTPc_Is Freelance Web Design Still Viable in 2019-2020?35,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming63,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJc_How To Be Authentic - Teal Swan -119,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_ISTP Female | Hobbies290,ISTP_,0,1,1,0,0,1,0,0,0,0,1
"ISTJc_Why you should stop ""improving"" yourself123",ISTJc,0,0,0,1,0,0,0,0,0,1,0
INFJc_How to start a business in 2 days204,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity129,ISTPc,0,1,1,0,0,1,0,0,0,1,0
INFP_73 Questions With Taylor Swift | Vogue170,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENFP_My Personality and Taking the Test104,ENFP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_How to Be Certain That You Are INFJ170,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Who Are The INFPs?578,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]375,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2787",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_How to Be Certain That You Are INFJ164,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2793",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]361,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ISTJc_Why you should stop ""improving"" yourself137",ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTP_ISTP Female | Hobbies284,ISTP_,0,1,1,0,0,1,0,0,0,0,1
INFJc_How to start a business in 2 days210,INFJc,0,0,0,1,0,0,0,0,0,1,0
INFP_73 Questions With Taylor Swift | Vogue164,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENFP_My Personality and Taking the Test110,ENFP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_Why I Love ENTPs!!!!!87,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel346",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTPc_Is Freelance Web Design Still Viable in 2019-2020?21,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice596,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming77,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]407,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.321,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba176,ESTP_,1,0,1,0,1,0,0,1,0,0,0
"ESFJc_How I made $8,000 in THREE weeks of College96",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISTJc_My Personality Test Results...167,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_You Know Someone is an ISTJ When... (Myers Briggs Personality Type Explained)58,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Why I Haven't Been Posting...106,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty752,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically46,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJ_What Women Find Attractive In A Man | 17 Traits They Love!125,ESFJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student239,ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFP_How I Became The Fresh Prince of Bel-Air | STORYTIME15,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESTJc_How To Be Authentic - Teal Swan -52,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_30 Facts About Me || 30K SUBSCRIBERS!118,ESTP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_Why I Love ENTPs!!!!!309,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update24,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3530,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Programmer: Reality vs Expectations (Computer Programmer) Part 2186,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Why ISTJs are Awesome139,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_I left my job (and where I've been)161,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)43,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1327,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍365,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Gaming On Youtube Has Changed181,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?140,ESTP_,1,0,1,0,1,0,0,1,0,0,0
"ESFJc_How I made $8,000 in THREE weeks of College175",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student35,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1441,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTPc_5 Myths about the INTJ Personality Type139,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍403,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESFJc_Why I left my Data Science Job at FANG (Facebook Amazon Netflix Google)132,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4539,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?587,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Day in the Life of a Mechanical Engineering Student | Engineering Study Abroad53,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2778",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3256,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2148,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?593,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Why I left my Data Science Job at FANG (Facebook Amazon Netflix Google)126,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESFP_Only 1 Out of 10 Engineering Grads Will Work as an Engineer15,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ENFJ_Day in the Life of a Mechanical Engineering Student | Engineering Study Abroad47,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ISTP_Reviewing My 2017 Resolutions | Vlogmas Day 1229,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3242,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED13,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ISTP_ISTP Female | Hobbies16,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1455,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student21,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍417,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ISFJ_ENTP and emotions38,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJc_Programmer: Reality vs Expectations (Computer Programmer) Part 2192,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice569,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_I left my job (and where I've been)175,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTJ_Type Theory of Carl G Jung: Dominant Extraverted Thinking2,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)57,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming88,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1333,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_Why I Love ENTPs!!!!!78,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍371,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTP_Are You Too Selfless?154,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Gaming On Youtube Has Changed195,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ESFJc_How I made $8,000 in THREE weeks of College161",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically52,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_My Personality Test Results...198,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty746,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESFJ_What Women Find Attractive In A Man | 17 Traits They Love!131,ESFJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJc_How To Be Authentic - Teal Swan -46,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3524,ENFJc,1,1,0,0,0,0,1,0,1,0,0
